constructor,target,variant,kind,ema_error,anchor_error,passage_error,ema_v,ema_a,anchor_v,anchor_a,passage_v,passage_a,tail_v,tail_a,target_v,target_a
graph-walk,excited,shuffle2,shuffled,0.6447936456730655,0.43957226038889385,0.36802103790519947,0.24081158892888482,0.5289592449172156,0.5600548122894804,0.48169295554121555,0.5375514764100541,0.5920072543533872,0.5376666666666666,0.5213333333333333,0.8,0.85
graph-walk,excited,shuffle3,shuffled,0.6678559217156865,0.43374067931595855,0.4279034170774374,0.21586340095456488,0.5262470605132028,0.5869341998194804,0.4721985419735598,0.4953691250001032,0.5494981458570604,0.5559999999999999,0.5323333333333333,0.8,0.85
graph-walk,excited,shuffle4,shuffled,0.6521111603473526,0.44293746765502956,0.428717797138233,0.22599954173249923,0.540528774587572,0.5689422005791592,0.47210332949409456,0.5308657453337167,0.5162849980173453,0.6122916666666666,0.599625,0.8,0.85
graph-walk,excited,shuffle5,shuffled,0.5368138704971227,0.438803794947501,0.32232966683163083,0.3723526884867718,0.525520557640997,0.5803867373395462,0.47010687644554683,0.5765146680632701,0.6177270559688025,0.724875,0.7342083333333334,0.8,0.85
graph-walk,excited,shuffle6,shuffled,0.612692168430165,0.4309917764509974,0.389488717566153,0.2761348359006094,0.5322627137102474,0.5915073231971402,0.47279353784967476,0.5355314161403364,0.5640667398454833,0.6122916666666667,0.599625,0.8,0.85
graph-walk,excited,shuffle7,shuffled,0.6534115918240998,0.42961127161643525,0.43684056941969446,0.22738075979276431,0.5352716821215604,0.5892401456935341,0.4756390398123653,0.5149022034621233,0.5190182338856559,0.6306249999999999,0.6106250000000001,0.8,0.85
graph-walk,excited,reversed,reversed,0.5868252959607959,0.43360654096927764,0.36798721229473047,0.32048862524070015,0.5117208704990479,0.6096147360282375,0.4604257662091291,0.554494068548357,0.5758806354259003,0.501,0.49933333333333335,0.8,0.85
polygon-pca,calm,ordered,ordered,0.3381937175609631,0.27573639147396467,0.15626146154145462,0.4571430384525576,0.3691442895013141,0.5938740494624288,0.4272779029114432,0.6136008088962981,0.276242409650583,0.7349375,0.2205416666666667,0.75,0.2
polygon-pca,calm,shuffle0,shuffled,0.46195068031426606,0.2946835276592788,0.1435521991824317,0.36389879019803983,0.45362233109936506,0.5629369318439034,0.42769670618114897,0.635462126579324,0.28653501859005837,0.5514791666666665,0.4381666666666667,0.75,0.2
polygon-pca,calm,shuffle1,shuffled,0.36769829953145466,0.27559415349476074,0.11540825969850911,0.4734313782770754,0.44230525573459023,0.611096507127962,0.4380293198503946,0.6520394369230105,0.26101470714735653,0.6270416666666667,0.3466666666666667,0.75,0.2
polygon-pca,calm,shuffle2,shuffled,0.34481085171717535,0.2569006942500927,0.16386265102764938,0.4929679764709299,0.4298457359675733,0.6219518261786083,0.42271423817795367,0.6503990404047529,0.3301177053652391,0.5761666666666666,0.40872916666666664,0.75,0.2
polygon-pca,calm,shuffle3,shuffled,0.41428386872542405,0.2870699800293957,0.15149206082206926,0.4104282417984153,0.43732287061720143,0.581324345039929,0.432287961069593,0.6291052867078734,0.2912924574657295,0.59775,0.38275000000000003,0.75,0.2
polygon-pca,calm,shuffle4,shuffled,0.38165458424287174,0.2991817388167792,0.19336239071883293,0.45718097530942103,0.44477998376676425,0.5650949346727084,0.43520167868818777,0.6101363678178182,0.33351845766526056,0.6434833333333334,0.3275666666666667,0.75,0.2
polygon-pca,calm,shuffle5,shuffled,0.36914390643202905,0.30905274810044614,0.1779396880200659,0.4387241617796112,0.3984302804415015,0.5555171865417061,0.4401875025428765,0.6174584816153383,0.31872353800728304,0.6859666666666666,0.27886666666666665,0.75,0.2
polygon-pca,calm,shuffle6,shuffled,0.3992049107941755,0.29002138985534714,0.16640575248520875,0.4141897576620935,0.4158611635823872,0.570237174288566,0.42759115331195957,0.6140361062107201,0.29594109675121494,0.61105,0.3662833333333333,0.75,0.2
polygon-pca,calm,shuffle7,shuffled,0.3553120764646454,0.2783147308268737,0.1817150615433664,0.4767637709913363,0.42713131628805207,0.5916121832775187,0.4288501450930736,0.6086726281511428,0.3142231918570142,0.6774625000000001,0.28873333333333334,0.75,0.2
polygon-pca,calm,reversed,reversed,0.4924486226191653,0.30227328128511205,0.18788309708073964,0.36881023597627854,0.5117691609557504,0.5572090473159117,0.4328106207672453,0.5864363233511172,0.292449888316592,0.5163958333333333,0.4804166666666667,0.75,0.2
polygon-pca,focused,ordered,ordered,0.2930467167199682,0.15426373232714438,0.0661942231727341,0.37414180553357645,0.5011130204421325,0.6201294793070778,0.4486558520951848,0.6108083994359088,0.5466549568688294,0.6387458333333333,0.5946208333333334,0.65,0.6
polygon-pca,focused,shuffle0,shuffled,0.29131276359778124,0.166043983447719,0.11464231686605877,0.3804318311147941,0.48956391640929176,0.5845893348127125,0.4473826703190527,0.5843853199775695,0.5059916249370734,0.5317708333333333,0.5206875,0.65,0.6
polygon-pca,focused,shuffle1,shuffled,0.2833202982278692,0.15108654021127504,0.1195501174611904,0.37179149880151113,0.5464236876145889,0.5952485489676453,0.45918302217820145,0.5643523895322897,0.5165930614028078,0.5762916666666666,0.5524166666666667,0.65,0.6
polygon-pca,focused,shuffle2,shuffled,0.2482555671368705,0.17278054096714632,0.07178001712174785,0.41855746414273626,0.5101936571816422,0.5667415839296623,0.4486026701346478,0.6236507201885879,0.533231097721931,0.5458,0.5298958333333333,0.65,0.6
polygon-pca,focused,shuffle3,shuffled,0.2538745810912831,0.16753438813200808,0.09657508048274795,0.42437932547290147,0.48360578128527365,0.595044288531763,0.44173553467759663,0.6149546316881953,0.5100079540729338,0.5591916666666666,0.5392583333333334,0.65,0.6
polygon-pca,focused,shuffle4,shuffled,0.15138076014061647,0.17237475924802367,0.11123973610314364,0.5496472089396274,0.4866622222419018,0.6051301000242223,0.4335675821782973,0.6028208467270211,0.49926070089214536,0.5871,0.5578125,0.65,0.6
polygon-pca,focused,shuffle5,shuffled,0.3160600897921024,0.176258977130599,0.07148913160236728,0.3629357336670558,0.4677574676810811,0.6088273644030143,0.4286172672142177,0.6117781262012684,0.5395865552995492,0.6102458333333334,0.5745333333333333,0.65,0.6
polygon-pca,focused,shuffle6,shuffled,0.2818524790435142,0.17058904552347243,0.10396051015740461,0.4101089295005133,0.4520368483791153,0.5973994811517769,0.43772305194665795,0.5700742714278269,0.5335194345361358,0.5674416666666666,0.5443625000000001,0.65,0.6
polygon-pca,focused,shuffle7,shuffled,0.18931713103381895,0.1736963682091599,0.10639249110282005,0.4992285747952132,0.48550566195399203,0.6071034452771601,0.431683886921179,0.5957470644245508,0.5084796135032756,0.6059249999999999,0.5713541666666667,0.65,0.6
polygon-pca,focused,reversed,reversed,0.27956761872418034,0.18144558095539795,0.12432264503536035,0.38164168407036436,0.521629931029005,0.569729274745115,0.4372759713032625,0.5806760105021526,0.49679968726457,0.5101458333333333,0.5066458333333334,0.65,0.6
polygon-pca,excited,ordered,ordered,0.5208909185995177,0.45597327139081406,0.3118974657389973,0.38356602115904137,0.5370941190291602,0.5743007622393679,0.45380373765378523,0.553134777561342,0.6593757856810397,0.7857500000000001,0.8125,0.8,0.85
polygon-pca,excited,shuffle0,shuffled,0.4773098770098783,0.4502653048486082,0.2973005644281073,0.4497775763415748,0.5257023394194715,0.6160848746862786,0.4390084290021896,0.598491857781546,0.6314088422901363,0.5624166666666667,0.5715208333333334,0.8,0.85
polygon-pca,excited,shuffle1,shuffled,0.5679701291801336,0.45565102963591414,0.3302372714272078,0.3346474177920544,0.5243667064422085,0.5758574313104006,0.453291076846642,0.5861649365479478,0.5983430488181498,0.655125,0.6745833333333334,0.8,0.85
polygon-pca,excited,shuffle2,shuffled,0.548350100983446,0.4533300279171655,0.33089930083891533,0.3436218263513716,0.5460151387557304,0.6104584158793744,0.43819652490487426,0.5925359015059948,0.5922152154766448,0.5911458333333333,0.6058333333333333,0.8,0.85
polygon-pca,excited,shuffle3,shuffled,0.561219056424422,0.44900623395481093,0.30913638655098163,0.36759784094400416,0.49223582887936934,0.6153969513058686,0.44069777359130513,0.5919865471859467,0.6213174494234999,0.6161708333333333,0.637725,0.8,0.85
polygon-pca,excited,shuffle4,shuffled,0.45063094214265387,0.44530053951031845,0.2946462035471723,0.4477483532708629,0.5689536988448576,0.6119139616974754,0.44637119443250595,0.6005470105871078,0.6331247126133952,0.6664583333333334,0.6982083333333333,0.8,0.85
polygon-pca,excited,shuffle5,shuffled,0.49881164745634593,0.4614910620160868,0.2886112253217682,0.40259252706552895,0.5485363038540932,0.5786110431363158,0.4450791063682371,0.5922710567117495,0.6496375147337226,0.7230000000000001,0.7440833333333333,0.8,0.85
polygon-pca,excited,shuffle6,shuffled,0.46330863293440366,0.45075193934612384,0.30114364127550547,0.44388202675616184,0.5536305034517774,0.5806534209922392,0.4562178405490114,0.5901506136884649,0.6340122046379879,0.6309791666666666,0.6577083333333333,0.8,0.85
polygon-pca,excited,shuffle7,shuffled,0.4591726668234322,0.4462411533943148,0.28545714182767656,0.424276417848379,0.5860467318389545,0.593346967992013,0.4544931209895404,0.5969343817935885,0.649375638261765,0.7125625,0.736375,0.8,0.85
polygon-pca,excited,reversed,reversed,0.5630232742213587,0.44488369819185186,0.3063723232059366,0.35327358257821234,0.5073183470151431,0.5827925028666663,0.461744403638619,0.5748728112999367,0.6421978120071664,0.5202333333333333,0.5221208333333334,0.8,0.85
