condition,gen,n_hops,drift,ttr,n_tokens,build
walk_w100_S2,72,7,0.1689334213733673,0.9090909090909091,88,walk_w100_S2
walk_w100_S2,73,5,0.17101022601127625,0.9080459770114943,87,walk_w100_S2
walk_w100_S2,74,4,0.19683749973773956,0.8631578947368421,95,walk_w100_S2
walk_w100_S2,75,10,0.2891637086868286,0.9239130434782609,92,walk_w100_S2
walk_w100_S2,76,7,0.24390800297260284,0.8735632183908046,87,walk_w100_S2
walk_w100_S2,77,5,0.22379541397094727,0.9101123595505618,89,walk_w100_S2
walk_w100_S2,78,4,0.16879720985889435,0.8426966292134831,89,walk_w100_S2
walk_w100_S2,79,5,0.15432344377040863,0.9574468085106383,94,walk_w100_S2
walk_w100_S2,80,5,0.24521136283874512,0.9672131147540983,61,walk_w100_S2
walk_w100_S2,81,3,0.08665064722299576,0.8888888888888888,90,walk_w100_S2
walk_w100_S2,82,1,0.2329762578010559,0.967741935483871,31,walk_w100_S2
walk_w100_S2,83,3,0.16267168521881104,0.8666666666666667,60,walk_w100_S2
walk_w100_S2,84,4,0.11586956679821014,0.9052631578947369,95,walk_w100_S2
walk_w100_S2,85,4,0.15103724598884583,0.9117647058823529,68,walk_w100_S2
walk_w100_S2,86,3,0.2744113504886627,1.0,40,walk_w100_S2
walk_w100_S2,87,0,,0.9411764705882353,17,walk_w100_S2
walk_w100_S2,88,7,0.29861220717430115,0.9518072289156626,83,walk_w100_S2
walk_w100_S2,89,3,0.1451769322156906,0.8695652173913043,92,walk_w100_S2
walk_w100_S2,90,0,,1.0,10,walk_w100_S2
walk_w100_S2,91,6,0.1890440434217453,0.9176470588235294,85,walk_w100_S2
walk_w100_S2,92,4,0.19586649537086487,0.9583333333333334,96,walk_w100_S2
walk_w100_S2,93,7,0.2337396889925003,0.8987341772151899,79,walk_w100_S2
walk_w100_S2,94,7,0.4483201503753662,0.9102564102564102,78,walk_w100_S2
walk_w100_S2,95,6,0.22483070194721222,0.9148936170212766,94,walk_w100_S2
walk_w100_S2,96,4,0.15067875385284424,0.8958333333333334,96,walk_w100_S2
walk_w100_S2,97,3,0.262940376996994,0.9148936170212766,47,walk_w100_S2
walk_w100_S2,98,6,0.2383871078491211,0.8804347826086957,92,walk_w100_S2
walk_w100_S2,99,7,0.20699255168437958,0.8651685393258427,89,walk_w100_S2
walk_S2,0,0,,1.0,21,walk_S2
walk_S2,1,2,0.4050289690494537,0.88,25,walk_S2
walk_S2,2,5,0.2289379388093948,0.7978723404255319,94,walk_S2
walk_S2,3,4,0.1848723143339157,0.96875,64,walk_S2
walk_S2,4,3,0.1057256236672401,0.9,100,walk_S2
walk_S2,5,7,0.2005854994058609,0.9032258064516128,93,walk_S2
walk_S2,6,7,0.1933514922857284,0.8333333333333334,96,walk_S2
walk_S2,7,5,0.1484366357326507,0.9021739130434784,92,walk_S2
walk_S2,8,4,0.1337563544511795,0.8666666666666667,90,walk_S2
walk_S2,9,0,,1.0,5,walk_S2
walk_S2,10,5,0.1946651041507721,0.9175257731958762,97,walk_S2
walk_S2,11,4,0.1979007273912429,0.8913043478260869,92,walk_S2
walk_S2,12,0,,1.0,5,walk_S2
walk_S2,13,4,0.1713795810937881,0.918032786885246,61,walk_S2
walk_S2,14,3,0.2061315029859542,0.9438202247191012,89,walk_S2
walk_S2,15,7,0.2479168623685836,0.9222222222222224,90,walk_S2
walk_S2,16,5,0.1350727379322052,0.945054945054945,91,walk_S2
walk_S2,17,1,0.1202170848846435,1.0,24,walk_S2
walk_S2,18,3,0.1422316282987594,0.8571428571428571,84,walk_S2
walk_S2,19,3,0.161895215511322,0.9295774647887324,71,walk_S2
walk_S2,20,5,0.1904023587703704,0.8314606741573034,89,walk_S2
walk_S2,21,4,0.2281361073255539,0.925531914893617,94,walk_S2
walk_S2,22,2,0.1909469366073608,0.9375,48,walk_S2
walk_S2,23,7,0.2006411850452423,0.9222222222222224,90,walk_S2
walk_S2,24,7,0.2475107461214065,0.9032258064516128,93,walk_S2
walk_S2,25,4,0.1295650899410247,0.9042553191489362,94,walk_S2
walk_S2,26,4,0.2005444467067718,0.9052631578947368,95,walk_S2
walk_S2,27,4,0.1474879086017608,0.9080459770114944,87,walk_S2
walk_S2,28,3,0.1754064112901687,0.9157894736842104,95,walk_S2
walk_S2,29,6,0.2101166695356369,0.8717948717948718,78,walk_S2
walk_S2,30,2,0.2463563978672027,0.9032258064516128,31,walk_S2
walk_S2,31,11,0.3220049440860748,0.898876404494382,89,walk_S2
walk_S2,32,4,0.1808356791734695,0.7678571428571429,56,walk_S2
walk_S2,33,3,0.1697293370962143,0.9361702127659576,47,walk_S2
walk_S2,34,1,0.1432118415832519,1.0,21,walk_S2
walk_S2,35,5,0.2468673437833786,0.8241758241758241,91,walk_S2
walk_S2,36,2,0.2204765081405639,0.9393939393939394,33,walk_S2
walk_S2,37,7,0.1917945593595504,0.8536585365853658,82,walk_S2
walk_S2,38,2,0.3197035491466522,1.0,32,walk_S2
walk_S2,39,4,0.1921623945236206,0.8636363636363636,88,walk_S2
walk_S2,40,5,0.1777332574129104,0.8315789473684211,95,walk_S2
walk_S2,41,7,0.197310522198677,0.9104477611940298,67,walk_S2
walk_S2,42,0,,1.0,3,walk_S2
walk_S2,43,3,0.1723452806472778,0.9272727272727272,55,walk_S2
walk_S2,44,0,,1.0,18,walk_S2
walk_S2,45,4,0.1813329309225082,0.8762886597938144,97,walk_S2
walk_S2,46,7,0.2249077260494232,0.9397590361445785,83,walk_S2
walk_S2,47,5,0.1395533233880996,0.9195402298850576,87,walk_S2
walk_S2,48,3,0.1713706254959106,0.8717948717948718,39,walk_S2
walk_S2,49,9,0.3236704170703888,0.8426966292134831,89,walk_S2
walk_S2,50,5,0.1382122784852981,0.96,100,walk_S2
walk_S2,51,6,0.2155350297689438,0.8494623655913979,93,walk_S2
walk_S2,52,6,0.2633353471755981,0.8688524590163934,61,walk_S2
walk_S2,53,3,0.1692555397748947,0.9010989010989012,91,walk_S2
walk_S2,54,3,0.2621048092842102,0.8787878787878788,33,walk_S2
walk_S2,55,5,0.1409534364938736,0.8586956521739131,92,walk_S2
walk_S2,56,7,0.2490373402833938,0.925531914893617,94,walk_S2
walk_S2,57,4,0.1817441880702972,0.851063829787234,94,walk_S2
walk_S2,58,9,0.2264600843191146,0.898876404494382,89,walk_S2
walk_S2,59,7,0.1926570236682891,0.8636363636363636,88,walk_S2
walk_S2,60,3,0.1409011036157608,0.9054054054054054,74,walk_S2
walk_S2,61,5,0.1614030748605728,0.9027777777777778,72,walk_S2
walk_S2,62,10,0.2444562017917633,0.8735632183908046,87,walk_S2
walk_S2,63,0,,0.9333333333333332,15,walk_S2
walk_S2,64,6,0.2720637619495392,0.9021739130434784,92,walk_S2
walk_S2,65,6,0.2361134141683578,0.898876404494382,89,walk_S2
walk_S2,66,3,0.1518723219633102,0.851063829787234,94,walk_S2
walk_S2,67,3,0.2009161561727523,0.9487179487179488,39,walk_S2
walk_S2,68,3,0.1779462695121765,0.9230769230769232,91,walk_S2
walk_S2,69,7,0.2193118184804916,0.9347826086956522,92,walk_S2
walk_S2,70,4,0.1801758259534835,0.9072164948453608,97,walk_S2
walk_S2,71,4,0.1727036088705063,0.8829787234042553,94,walk_S2
walk_S2,72,1,0.138970136642456,0.9642857142857144,56,walk_S2
walk_S2,73,3,0.2024594992399215,0.9411764705882352,34,walk_S2
walk_S2,74,5,0.2529298365116119,0.8314606741573034,89,walk_S2
walk_S2,75,6,0.1860824674367904,0.9052631578947368,95,walk_S2
walk_S2,76,2,0.2588526904582977,0.9487179487179488,39,walk_S2
walk_S2,77,4,0.190296322107315,0.8913043478260869,92,walk_S2
walk_S2,78,4,0.1777262687683105,0.8833333333333333,60,walk_S2
walk_S2,79,4,0.1464234888553619,0.8020833333333334,96,walk_S2
walk_S2,80,4,0.1721006333827972,0.8958333333333334,48,walk_S2
walk_S2,81,3,0.1203997731208801,0.9222222222222224,90,walk_S2
walk_S2,82,2,0.1191810965538024,0.8390804597701149,87,walk_S2
walk_S2,83,3,0.2374065369367599,0.8775510204081632,49,walk_S2
walk_S2,84,6,0.2383007556200027,0.9021739130434784,92,walk_S2
walk_S2,85,7,0.2242574989795684,0.8444444444444444,90,walk_S2
walk_S2,86,5,0.1408836096525192,0.8936170212765957,94,walk_S2
walk_S2,87,4,0.1677193343639373,0.8809523809523809,84,walk_S2
walk_S2,88,4,0.1572596728801727,0.9333333333333332,90,walk_S2
walk_S2,89,5,0.168777197599411,0.7840909090909091,88,walk_S2
walk_S2,90,2,0.1036694049835205,0.8947368421052632,76,walk_S2
walk_S2,91,8,0.2444807887077331,0.875,88,walk_S2
walk_S2,92,4,0.1125673502683639,0.936842105263158,95,walk_S2
walk_S2,93,4,0.1806483417749405,0.8539325842696629,89,walk_S2
walk_S2,94,3,0.2334899753332138,0.9787234042553192,47,walk_S2
walk_S2,95,5,0.2277979850769043,0.896551724137931,87,walk_S2
walk_S2,96,3,0.1601350456476211,0.875,64,walk_S2
walk_S2,97,3,0.2544464766979217,0.9285714285714286,28,walk_S2
walk_S2,98,4,0.1757619827985763,0.9021739130434784,92,walk_S2
walk_S2,99,5,0.1194721832871437,0.9479166666666666,96,walk_S2
polygon_S3,0,7,0.3366625010967254,0.9838709677419356,62,polygon_S3
polygon_S3,1,4,0.186471939086914,0.8404255319148937,94,polygon_S3
polygon_S3,2,0,,0.8461538461538461,13,polygon_S3
polygon_S3,3,6,0.3065565824508667,0.925925925925926,54,polygon_S3
polygon_S3,4,6,0.2400002479553222,0.8352941176470589,85,polygon_S3
polygon_S3,5,3,0.1686468124389648,0.9578947368421052,95,polygon_S3
polygon_S3,6,10,0.3905668258666992,0.9878048780487804,82,polygon_S3
polygon_S3,7,6,0.1711697578430175,0.8953488372093024,86,polygon_S3
polygon_S3,8,2,0.1066629886627197,0.8875,80,polygon_S3
polygon_S3,9,1,0.094258964061737,0.9333333333333332,15,polygon_S3
polygon_S3,10,0,,1.0,4,polygon_S3
polygon_S3,11,9,0.3341798782348633,0.8717948717948718,78,polygon_S3
polygon_S3,12,2,0.1869617700576782,0.9069767441860463,43,polygon_S3
polygon_S3,13,6,0.192867025732994,0.8863636363636364,88,polygon_S3
polygon_S3,14,6,0.2347225546836853,0.8513513513513513,74,polygon_S3
polygon_S3,15,4,0.2087129354476928,0.8390804597701149,87,polygon_S3
polygon_S3,16,5,0.4438291490077972,0.9767441860465116,43,polygon_S3
polygon_S3,17,1,0.2668575048446655,1.0,28,polygon_S3
polygon_S3,18,5,0.1510808765888214,0.9247311827956988,93,polygon_S3
polygon_S3,19,2,0.2318730652332306,1.0,33,polygon_S3
polygon_S3,20,1,0.2215096950531005,1.0,10,polygon_S3
polygon_S3,21,7,0.2477171719074249,0.8666666666666667,90,polygon_S3
polygon_S3,22,3,0.2032824754714965,0.9111111111111112,45,polygon_S3
polygon_S3,23,2,0.1517523527145385,0.9,30,polygon_S3
polygon_S3,24,3,0.2309472560882568,0.9791666666666666,48,polygon_S3
polygon_S3,25,0,,1.0,1,polygon_S3
polygon_S3,26,8,0.2145714461803436,0.8977272727272727,88,polygon_S3
polygon_S3,27,5,0.2758680880069732,0.9361702127659576,47,polygon_S3
polygon_S3,28,4,0.2588366866111755,0.946808510638298,94,polygon_S3
polygon_S3,29,1,0.3359308242797851,0.967741935483871,31,polygon_S3
polygon_S3,30,3,0.1566948145627975,0.9444444444444444,36,polygon_S3
polygon_S3,31,6,0.3903484642505646,0.9310344827586208,58,polygon_S3
polygon_S3,32,1,0.1731537580490112,1.0,18,polygon_S3
polygon_S3,33,0,,0.9565217391304348,23,polygon_S3
polygon_S3,34,5,0.2344854772090912,0.945945945945946,74,polygon_S3
polygon_S3,35,3,0.1816999316215515,0.9117647058823528,34,polygon_S3
polygon_S3,36,2,0.1525785326957702,0.9787234042553192,47,polygon_S3
polygon_S3,37,10,0.2946066260337829,0.9318181818181818,88,polygon_S3
polygon_S3,38,5,0.3148917853832245,0.9404761904761904,84,polygon_S3
polygon_S3,39,2,0.193386048078537,0.9318181818181818,44,polygon_S3
polygon_S3,40,1,0.1291656494140625,1.0,29,polygon_S3
polygon_S3,41,2,0.1463752686977386,1.0,33,polygon_S3
polygon_S3,42,3,0.26844522356987,0.9714285714285714,35,polygon_S3
polygon_S3,43,0,,1.0,2,polygon_S3
polygon_S3,44,4,0.201322928071022,0.8651685393258427,89,polygon_S3
polygon_S3,45,3,0.2476488202810287,0.9736842105263158,38,polygon_S3
polygon_S3,46,4,0.3325989842414856,0.975,40,polygon_S3
polygon_S3,47,4,0.2931258678436279,0.9444444444444444,54,polygon_S3
polygon_S3,48,4,0.233682706952095,0.9743589743589745,39,polygon_S3
polygon_S3,49,4,0.2096668630838394,0.8831168831168831,77,polygon_S3
polygon_S3,50,0,,1.0,1,polygon_S3
polygon_S3,51,3,0.1536377221345901,0.900990099009901,101,polygon_S3
polygon_S3,52,0,,1.0,1,polygon_S3
polygon_S3,53,6,0.3073813915252685,0.8928571428571429,56,polygon_S3
polygon_S3,54,2,0.2567208707332611,0.8076923076923077,26,polygon_S3
polygon_S3,55,2,0.4693252444267273,0.9285714285714286,28,polygon_S3
polygon_S3,56,0,,1.0,7,polygon_S3
polygon_S3,57,4,0.2143454551696777,0.8958333333333334,48,polygon_S3
polygon_S3,58,0,,1.0,8,polygon_S3
polygon_S3,59,1,0.2740499377250671,1.0,23,polygon_S3
polygon_S3,60,0,,1.0,9,polygon_S3
polygon_S3,61,3,0.4134691059589386,0.9090909090909092,55,polygon_S3
polygon_S3,62,5,0.297140896320343,0.8936170212765957,47,polygon_S3
polygon_S3,63,1,0.293312132358551,1.0,18,polygon_S3
polygon_S3,64,3,0.1854907423257827,0.8426966292134831,89,polygon_S3
polygon_S3,65,6,0.2339429408311844,0.9135802469135802,81,polygon_S3
polygon_S3,66,2,0.0924737453460693,0.925531914893617,94,polygon_S3
polygon_S3,67,2,0.1018541157245636,0.9032258064516128,31,polygon_S3
polygon_S3,68,1,0.2326705455780029,0.9166666666666666,12,polygon_S3
polygon_S3,69,7,0.3119561970233917,0.9,90,polygon_S3
polygon_S3,70,3,0.4600166380405426,1.0,26,polygon_S3
polygon_S3,71,5,0.181659922003746,0.8591549295774648,71,polygon_S3
polygon_S3,72,4,0.2127404361963272,0.9318181818181818,44,polygon_S3
polygon_S3,73,0,,,0,polygon_S3
polygon_S3,74,2,0.252284824848175,0.8666666666666667,30,polygon_S3
polygon_S3,75,6,0.3116743266582489,0.975609756097561,41,polygon_S3
polygon_S3,76,3,0.2089192867279052,0.9117647058823528,34,polygon_S3
polygon_S3,77,3,0.2602240741252899,1.0,37,polygon_S3
polygon_S3,78,3,0.1392168849706649,0.8928571428571429,84,polygon_S3
polygon_S3,79,1,0.2779206037521362,0.9375,16,polygon_S3
polygon_S3,80,9,0.1714953780174255,0.9381443298969072,97,polygon_S3
polygon_S3,81,0,,1.0,20,polygon_S3
polygon_S3,82,1,0.1646136045455932,0.9230769230769232,26,polygon_S3
polygon_S3,83,4,0.174353539943695,0.956043956043956,91,polygon_S3
polygon_S3,84,5,0.2025162726640701,0.8953488372093024,86,polygon_S3
polygon_S3,85,7,0.2858645617961883,0.9047619047619048,63,polygon_S3
polygon_S3,86,1,0.2134251594543457,1.0,23,polygon_S3
polygon_S3,87,4,0.1865878999233245,0.8444444444444444,90,polygon_S3
polygon_S3,88,5,0.1977792531251907,0.9545454545454546,88,polygon_S3
polygon_S3,89,0,,1.0,5,polygon_S3
polygon_S3,90,0,,0.9333333333333332,30,polygon_S3
polygon_S3,91,1,0.0795056223869323,0.9692307692307692,65,polygon_S3
polygon_S3,92,3,0.1062661409378051,0.931372549019608,102,polygon_S3
polygon_S3,93,1,0.35631263256073,0.9375,16,polygon_S3
polygon_S3,94,4,0.1767936795949936,0.9310344827586208,87,polygon_S3
polygon_S3,95,2,0.2546228468418121,0.9473684210526316,19,polygon_S3
polygon_S3,96,6,0.3416123688220978,0.85,40,polygon_S3
polygon_S3,97,6,0.2308180332183838,0.8714285714285714,70,polygon_S3
polygon_S3,98,2,0.2505834400653839,1.0,33,polygon_S3
polygon_S3,99,10,0.2394595891237259,0.9213483146067416,89,polygon_S3
walk_w000_S3,0,4,0.17722494900226593,0.8222222222222222,90,walk_w000_S3
walk_w000_S3,1,3,0.4324316084384918,1.0,30,walk_w000_S3
walk_w000_S3,2,7,0.18177786469459534,0.9130434782608695,92,walk_w000_S3
walk_w000_S3,3,0,,1.0,7,walk_w000_S3
walk_w000_S3,4,7,0.3180902302265167,0.9493670886075949,79,walk_w000_S3
walk_w000_S3,5,4,0.15938998758792877,0.9270833333333334,96,walk_w000_S3
walk_w000_S3,6,7,0.2146410048007965,0.9139784946236559,93,walk_w000_S3
walk_w000_S3,7,3,0.18184047937393188,0.92,75,walk_w000_S3
walk_w000_S3,8,9,0.16726702451705933,0.8817204301075269,93,walk_w000_S3
walk_w000_S3,9,5,0.27440810203552246,0.9555555555555556,45,walk_w000_S3
walk_w000_S3,10,4,0.1802254319190979,0.875,88,walk_w000_S3
walk_w000_S3,11,9,0.2932770252227783,0.8681318681318682,91,walk_w000_S3
walk_w000_S3,12,5,0.18925327062606812,0.8888888888888888,90,walk_w000_S3
walk_w000_S3,13,1,0.13897287845611572,0.9259259259259259,27,walk_w000_S3
walk_w000_S3,14,4,0.26007315516471863,0.9294117647058824,85,walk_w000_S3
walk_w000_S3,15,2,0.4120292365550995,0.9565217391304348,46,walk_w000_S3
walk_w000_S3,16,8,0.23602885007858276,0.9479166666666666,96,walk_w000_S3
walk_w000_S3,17,3,0.2275763601064682,0.9036144578313253,83,walk_w000_S3
walk_w000_S3,18,3,0.19017021358013153,0.8775510204081632,98,walk_w000_S3
walk_w000_S3,19,1,0.2546522617340088,1.0,22,walk_w000_S3
walk_w000_S3,20,5,0.1716461032629013,0.8409090909090909,88,walk_w000_S3
walk_w000_S3,21,6,0.23194433748722076,0.8191489361702128,94,walk_w000_S3
walk_w000_S3,22,4,0.20020170509815216,0.872093023255814,86,walk_w000_S3
walk_w000_S3,23,3,0.2611841559410095,0.95,40,walk_w000_S3
walk_w000_S3,24,6,0.17720574140548706,0.8111111111111111,90,walk_w000_S3
walk_w000_S3,25,4,0.21201257407665253,0.9230769230769231,91,walk_w000_S3
walk_w000_S3,26,2,0.4334816634654999,1.0,22,walk_w000_S3
walk_w000_S3,27,10,0.3229200541973114,0.9456521739130435,92,walk_w000_S3
walk_w000_S3,28,6,0.22444070875644684,0.925531914893617,94,walk_w000_S3
walk_w000_S3,29,3,0.15307962894439697,0.8658536585365854,82,walk_w000_S3
walk_w000_S3,30,4,0.1635236293077469,0.8791208791208791,91,walk_w000_S3
walk_w000_S3,31,8,0.2323417365550995,0.9213483146067416,89,walk_w000_S3
walk_w000_S3,32,5,0.26887309551239014,0.7948717948717948,78,walk_w000_S3
walk_w000_S3,33,2,0.11155560612678528,0.96875,96,walk_w000_S3
walk_w000_S3,34,1,0.1720392107963562,1.0,21,walk_w000_S3
walk_w000_S3,35,7,0.19661729037761688,0.8472222222222222,72,walk_w000_S3
walk_w000_S3,36,3,0.19634109735488892,0.9259259259259259,54,walk_w000_S3
walk_w000_S3,37,10,0.31691062450408936,0.9186046511627907,86,walk_w000_S3
walk_w000_S3,38,2,0.3111192286014557,0.9310344827586207,29,walk_w000_S3
walk_w000_S3,39,2,0.19017893075942993,0.8555555555555555,90,walk_w000_S3
walk_w000_S3,40,3,0.13740818202495575,0.8433734939759037,83,walk_w000_S3
walk_w000_S3,41,6,0.2392963021993637,0.875,88,walk_w000_S3
walk_w000_S3,42,4,0.21513871848583221,0.8181818181818182,55,walk_w000_S3
walk_w000_S3,43,3,0.17493413388729095,0.7941176470588235,68,walk_w000_S3
walk_w000_S3,44,4,0.21268481016159058,0.8947368421052632,95,walk_w000_S3
walk_w000_S3,45,5,0.39515143632888794,0.9038461538461539,52,walk_w000_S3
walk_w000_S3,46,1,0.4226493239402771,1.0,15,walk_w000_S3
walk_w000_S3,47,2,0.23812511563301086,0.9583333333333334,24,walk_w000_S3
walk_w000_S3,48,2,0.22628253698349,0.9459459459459459,37,walk_w000_S3
walk_w000_S3,49,6,0.16183380782604218,0.8762886597938144,97,walk_w000_S3
walk_w000_S3,50,5,0.23337796330451965,0.9444444444444444,90,walk_w000_S3
walk_w000_S3,51,6,0.2074732780456543,0.872093023255814,86,walk_w000_S3
walk_w000_S3,52,1,0.22598153352737427,0.9230769230769231,26,walk_w000_S3
walk_w000_S3,53,5,0.32142797112464905,0.9010989010989011,91,walk_w000_S3
walk_w000_S3,54,3,0.10042303800582886,0.8586956521739131,92,walk_w000_S3
walk_w000_S3,55,2,0.2640842795372009,0.9285714285714286,42,walk_w000_S3
walk_w000_S3,56,7,0.2578575611114502,0.7777777777777778,90,walk_w000_S3
walk_w000_S3,57,3,0.19950808584690094,0.8522727272727273,88,walk_w000_S3
walk_w000_S3,58,7,0.3451211154460907,0.9491525423728814,59,walk_w000_S3
walk_w000_S3,59,3,0.14990292489528656,0.8470588235294118,85,walk_w000_S3
walk_w000_S3,60,4,0.17635731399059296,0.8913043478260869,92,walk_w000_S3
walk_w000_S3,61,6,0.209565207362175,0.9175257731958762,97,walk_w000_S3
walk_w000_S3,62,6,0.2117256373167038,0.9042553191489362,94,walk_w000_S3
walk_w000_S3,63,3,0.25726279616355896,0.9310344827586207,87,walk_w000_S3
walk_w000_S3,64,4,0.2948947548866272,0.9117647058823529,68,walk_w000_S3
walk_w000_S3,65,3,0.1458873748779297,0.9032258064516129,93,walk_w000_S3
walk_w000_S3,66,3,0.1517113447189331,0.8863636363636364,88,walk_w000_S3
walk_w000_S3,67,5,0.1757480502128601,0.8372093023255814,86,walk_w000_S3
walk_w000_S3,68,6,0.37115535140037537,0.9240506329113924,79,walk_w000_S3
walk_w000_S3,69,9,0.3046780228614807,0.9213483146067416,89,walk_w000_S3
walk_w000_S3,70,5,0.11406810581684113,0.8873239436619719,71,walk_w000_S3
walk_w000_S3,71,3,0.13216303288936615,0.8913043478260869,92,walk_w000_S3
walk_w000_S3,72,4,0.1792859435081482,0.9381443298969072,97,walk_w000_S3
walk_w000_S3,73,2,0.3687397837638855,0.9285714285714286,14,walk_w000_S3
walk_w000_S3,74,4,0.215822234749794,0.868421052631579,76,walk_w000_S3
walk_w000_S3,75,7,0.31920820474624634,0.8588235294117647,85,walk_w000_S3
walk_w000_S3,76,7,0.24207325279712677,0.8690476190476191,84,walk_w000_S3
walk_w000_S3,77,6,0.3426792621612549,0.94,50,walk_w000_S3
walk_w000_S3,78,2,0.17585623264312744,0.8363636363636363,55,walk_w000_S3
walk_w000_S3,79,1,0.1809474229812622,0.8846153846153846,26,walk_w000_S3
walk_w000_S3,80,2,0.10866665840148926,0.9655172413793104,29,walk_w000_S3
walk_w000_S3,81,8,0.23924271762371063,0.8369565217391305,92,walk_w000_S3
walk_w000_S3,82,1,0.1423708200454712,0.7931034482758621,29,walk_w000_S3
walk_w000_S3,83,4,0.16350197792053223,0.9206349206349206,63,walk_w000_S3
walk_w000_S3,84,3,0.16507315635681152,0.9333333333333333,60,walk_w000_S3
walk_w000_S3,85,12,0.3687156140804291,0.9294117647058824,85,walk_w000_S3
walk_w000_S3,86,5,0.23113009333610535,0.8791208791208791,91,walk_w000_S3
walk_w000_S3,87,2,0.3722723126411438,0.8918918918918919,37,walk_w000_S3
walk_w000_S3,88,4,0.19836561381816864,0.8947368421052632,76,walk_w000_S3
walk_w000_S3,89,4,0.2445353865623474,0.8588235294117647,85,walk_w000_S3
walk_w000_S3,90,5,0.19163794815540314,0.9468085106382979,94,walk_w000_S3
walk_w000_S3,91,3,0.16971640288829803,0.9583333333333334,96,walk_w000_S3
walk_w000_S3,92,2,0.101347416639328,0.9583333333333334,72,walk_w000_S3
walk_w000_S3,93,5,0.23176434636116028,0.9433962264150944,53,walk_w000_S3
walk_w000_S3,94,3,0.3863043785095215,0.9347826086956522,46,walk_w000_S3
walk_w000_S3,95,1,0.1914120316505432,0.9523809523809523,21,walk_w000_S3
walk_w000_S3,96,0,,1.0,4,walk_w000_S3
walk_w000_S3,97,9,0.26147112250328064,0.8961038961038961,77,walk_w000_S3
walk_w000_S3,98,1,0.3822517395019531,1.0,18,walk_w000_S3
walk_w000_S3,99,2,0.16102051734924316,0.9722222222222222,36,walk_w000_S3
walk_w040_S3,0,3,0.20339226722717285,0.9655172413793104,58,walk_w040_S3
walk_w040_S3,1,2,0.25006911158561707,0.9814814814814815,54,walk_w040_S3
walk_w040_S3,2,8,0.25101858377456665,0.9120879120879121,91,walk_w040_S3
walk_w040_S3,3,2,0.1161278784275055,0.8108108108108109,37,walk_w040_S3
walk_w040_S3,4,3,0.1673101782798767,0.8804347826086957,92,walk_w040_S3
walk_w040_S3,5,4,0.1616719514131546,0.8602150537634409,93,walk_w040_S3
walk_w040_S3,6,2,0.22621563076972961,0.918918918918919,37,walk_w040_S3
walk_w040_S3,7,4,0.13785167038440704,0.9306930693069307,101,walk_w040_S3
walk_w040_S3,8,4,0.1795860081911087,0.9120879120879121,91,walk_w040_S3
walk_w040_S3,9,6,0.24905578792095184,0.9540229885057471,87,walk_w040_S3
walk_w040_S3,10,4,0.1616024672985077,0.7282608695652174,92,walk_w040_S3
walk_w040_S3,11,5,0.38468092679977417,0.8764044943820225,89,walk_w040_S3
walk_w040_S3,12,3,0.10703029483556747,0.8461538461538461,91,walk_w040_S3
walk_w040_S3,13,2,0.10006892681121826,0.8936170212765957,47,walk_w040_S3
walk_w040_S3,14,6,0.17250867187976837,0.875,96,walk_w040_S3
walk_w040_S3,15,3,0.2615623474121094,0.9418604651162791,86,walk_w040_S3
walk_w040_S3,16,6,0.17302800714969635,0.9787234042553191,94,walk_w040_S3
walk_w040_S3,17,1,0.13506251573562622,1.0,27,walk_w040_S3
walk_w040_S3,18,5,0.22626404464244843,0.8117647058823529,85,walk_w040_S3
walk_w040_S3,19,1,0.2546522617340088,1.0,22,walk_w040_S3
walk_w040_S3,20,3,0.2164033204317093,0.926829268292683,41,walk_w040_S3
walk_w040_S3,21,3,0.17799372971057892,0.881578947368421,76,walk_w040_S3
walk_w040_S3,22,4,0.5212891101837158,0.8958333333333334,48,walk_w040_S3
walk_w040_S3,23,5,0.23500743508338928,0.8444444444444444,90,walk_w040_S3
walk_w040_S3,24,6,0.2891179025173187,0.8390804597701149,87,walk_w040_S3
walk_w040_S3,25,4,0.15957105159759521,0.8295454545454546,88,walk_w040_S3
walk_w040_S3,26,3,0.23910458385944366,1.0,31,walk_w040_S3
walk_w040_S3,27,5,0.3181803226470947,0.9545454545454546,44,walk_w040_S3
walk_w040_S3,28,4,0.1658812314271927,0.8837209302325582,86,walk_w040_S3
walk_w040_S3,29,1,0.1779547929763794,0.9324324324324325,74,walk_w040_S3
walk_w040_S3,30,0,,1.0,18,walk_w040_S3
walk_w040_S3,31,2,0.15068015456199646,0.9333333333333333,90,walk_w040_S3
walk_w040_S3,32,6,0.2721431255340576,0.8111111111111111,90,walk_w040_S3
walk_w040_S3,33,2,0.1807527244091034,0.9714285714285714,35,walk_w040_S3
walk_w040_S3,34,2,0.17875540256500244,1.0,36,walk_w040_S3
walk_w040_S3,35,3,0.14839987456798553,0.9344262295081968,61,walk_w040_S3
walk_w040_S3,36,7,0.19406257569789886,0.8817204301075269,93,walk_w040_S3
walk_w040_S3,37,6,0.23552902042865753,0.9629629629629629,54,walk_w040_S3
walk_w040_S3,38,6,0.21918922662734985,0.8765432098765432,81,walk_w040_S3
walk_w040_S3,39,4,0.1629781872034073,0.7976190476190477,84,walk_w040_S3
walk_w040_S3,40,2,0.13655954599380493,0.9,70,walk_w040_S3
walk_w040_S3,41,5,0.2923646569252014,0.8977272727272727,88,walk_w040_S3
